주상병코드,입원외래구분,환자수,보험자부담금(선별포함),요양급여비용총액(선별포함),평균보험자부담금,평균요양급여비용총액
H26,외래,418496.0,95483137350.0,147321958650.0,228157.8255228246,352027.160713603
H26,입원,62685.0,86497163710.0,107824878730.0,1379870.2035574699,1720106.544308846
H27,외래,18237.0,2215326870.0,3617430840.0,121474.30333936503,198356.6836650765
H27,입원,2600.0,5670168890.0,7104520630.0,2180834.1884615384,2732507.934615385
H28,외래,3426.0,408356200.0,706327780.0,119193.2866316404,206166.89433741974
H28,입원,800.0,1057333170.0,1321028520.0,1321666.4625,1651285.65
H30,외래,10201.0,2271069650.0,3752635400.0,222632.06058229585,367869.36574845604
H30,입원,146.0,435661940.0,554757000.0,2983985.890410959,3799705.479452055
H31,외래,24100.0,4521516360.0,7465784420.0,187614.7867219917,309783.5858921162
H31,입원,105.0,277216460.0,339880570.0,2640156.761904762,3236957.8095238097
H32,외래,1263.0,144129690.0,254537660.0,114116.93586698337,201534.17260490893
H32,입원,3.0,12724910.0,14394420.0,4241636.666666667,4798140.0
H33,외래,128653.0,25416314830.0,42289667830.0,197557.10966708898,328711.08975305664
H33,입원,10003.0,33401481440.0,42089771030.0,3339146.400079976,4207714.788563431
H34,외래,80746.0,22134615640.0,38557875020.0,274126.4662026602,477520.5585415996
H34,입원,886.0,1668052950.0,2227180320.0,1882678.2731376975,2513747.539503386
H35,외래,1353594.0,378311000000.0,508994000000.0,279486.3156899336,376031.51314204995
H35,입원,22321.0,61752168250.0,77079650600.0,2766550.255364903,3453234.6489852606
H36,외래,459294.0,78446945770.0,130156955690.0,170798.9779313468,283384.8377945281
H36,입원,2638.0,6394880660.0,8032907300.0,2424139.7498104624,3045074.791508719
H40,외래,1182245.0,174147535650.0,281000000000.0,147302.40825717174,237683.39049858533
H40,입원,8939.0,11647920670.0,15922936470.0,1303045.1582951113,1781288.3398590446
H42,외래,9016.0,1072911010.0,1905660530.0,119000.77750665483,211364.30013309672
H42,입원,62.0,93196260.0,118323920.0,1503165.4838709678,1908450.322580645
H43,외래,299931.0,25207557770.0,39164896520.0,84044.52280691225,130579.68839499752
H43,입원,7017.0,18701008270.0,23392992800.0,2665100.22374234,3333759.84038763
H44,외래,24605.0,3015067210.0,5632666610.0,122538.80146311726,228923.65819955294
H44,입원,968.0,3473485040.0,4464421300.0,3588310.991735537,4612005.475206612
H45,외래,362.0,57977310.0,98124680.0,160158.31491712708,271062.65193370165
H45,입원,35.0,80022940.0,100578530.0,2286369.714285714,2873672.285714286
H46,외래,7781.0,1474862310.0,2978189490.0,189546.6276828171,382751.5088034957
H46,입원,997.0,2006234870.0,2830083120.0,2012271.6850551656,2838598.916750251
H47,외래,29339.0,3679405180.0,6337067010.0,125410.0405603463,215994.64910187805
H47,입원,360.0,627532620.0,870917770.0,1743146.1666666667,2419216.027777778
H48,외래,1075.0,144535350.0,251507990.0,134451.48837209304,233960.92093023256
H48,입원,10.0,12551160.0,19105110.0,1255116.0,1910511.0
H49,외래,15765.0,2265360560.0,4752843410.0,143695.56359023153,301480.71106882335
H49,입원,1927.0,3089756880.0,4360733300.0,1603402.6362221069,2262964.8676699535
H50,외래,166277.0,14576628040.0,28102295440.0,87664.7283749406,169008.91548440253
H50,입원,10826.0,14948234950.0,16580302670.0,1380771.7485682615,1531526.2026602624
H51,외래,2681.0,180120640.0,311948650.0,67184.12532637076,116355.3338306602
H51,입원,67.0,95646800.0,130698590.0,1427564.1791044776,1950725.223880597
H52,외래,2565169.0,153422735460.0,218859812040.0,59809.991255936744,85319.84132039643
H52,입원,1177.0,1301342500.0,1628786040.0,1105643.5853865761,1383845.4035683942
H53,외래,108377.0,10770312070.0,21129291360.0,99378.20819915665,194961.0282624542
H53,입원,3978.0,3555092760.0,5367276360.0,893688.4766214178,1349239.9095022625
H54,외래,9374.0,849438730.0,1453074410.0,90616.46362278642,155011.13825474717
H54,입원,108.0,200320310.0,263076010.0,1854817.6851851852,2435888.9814814813
H55,외래,2735.0,360441130.0,681599370.0,131788.34734917732,249213.66361974407
H55,입원,370.0,381888290.0,539995790.0,1032130.5135135135,1459448.0810810812
H57,외래,93759.0,4702456200.0,7992529570.0,50154.71794707708,85245.4651820092
H57,입원,803.0,349861540.0,462182480.0,435693.07596513076,575569.7135740971
H58,외래,807.0,89854570.0,200134900.0,111343.95291201983,247998.6369268897
H58,입원,24.0,26784980.0,36325210.0,1116040.8333333333,1513550.4166666667
H59,외래,1214.0,124028680.0,210156800.0,102165.30477759473,173111.03789126853
H59,입원,133.0,312950150.0,397258610.0,2353008.6466165413,2986906.8421052634
H60,외래,1648125.0,51222015410.0,68932532180.0,31078.962706105423,41824.820435343194
H60,입원,1046.0,1366807920.0,1785007450.0,1306699.7323135755,1706508.0783938814
H61,외래,716438.0,29382949380.0,40956079150.0,41012.550115990496,57166.257443072536
H61,입원,662.0,610369020.0,771105580.0,922007.583081571,1164812.0543806646
H62,외래,40478.0,1627107010.0,2291349250.0,40197.3173081674,56607.274321853845
H62,입원,68.0,76124620.0,99160510.0,1119479.705882353,1458242.794117647
H65,외래,625989.0,31313819090.0,44676409640.0,50022.95422124031,71369.32061106505
H65,입원,4394.0,6460590850.0,8222821990.0,1470321.0855712334,1871375.0546199363
H66,외래,1391773.0,72205324780.0,96751865460.0,51880.10169761879,69516.98693680651
H66,입원,15773.0,22694989380.0,28892991420.0,1438850.5281176695,1831800.6352627908
H67,외래,18174.0,736020250.0,1037902710.0,40498.52811709035,57109.20600858369
H67,입원,125.0,83037900.0,103545790.0,664303.2,828366.32
H68,외래,181629.0,6911877160.0,9673524540.0,38054.92052480606,53259.80179376641
H68,입원,51.0,31637090.0,45000410.0,620335.0980392157,882360.9803921569
H69,외래,79999.0,3413115410.0,5506998980.0,42664.475930949135,68838.34772934661
H69,입원,332.0,222451930.0,301392690.0,670035.9337349398,907809.3072289156
H70,외래,2115.0,107319200.0,196149670.0,50741.93853427896,92742.16075650118
H70,입원,86.0,202125030.0,254812010.0,2350291.0465116277,2962930.3488372094
H71,외래,14053.0,1564817380.0,3262421370.0,111351.12644986836,232151.23959296948
H71,입원,1888.0,5560381250.0,7039847130.0,2945117.1875,3728732.5900423727
H72,외래,16659.0,1814469930.0,3068831640.0,108918.29821717991,184214.6371330812
H72,입원,1041.0,1356531860.0,1756041210.0,1303104.572526417,1686879.1642651297
H73,외래,73076.0,4619020650.0,6527900560.0,63208.44942251902,89330.29394055504
H73,입원,101.0,93224490.0,120782470.0,923014.7524752475,1195866.0396039605
H74,외래,7779.0,678789890.0,1301006320.0,87259.27368556369,167245.9596349145
H74,입원,528.0,921716230.0,1189016540.0,1745674.678030303,2251925.265151515
H75,외래,1269.0,129798320.0,256422000.0,102283.94011032309,202066.1938534279
H75,입원,1.0,207780.0,305480.0,207780.0,305480.0
H80,외래,555.0,37183190.0,90418810.0,66996.73873873874,162916.77477477476
H80,입원,88.0,152453460.0,199968670.0,1732425.6818181819,2272371.25
H81,외래,1132288.0,142570530500.0,218718745780.0,125913.6637498587,193165.2952075797
H81,입원,63191.0,49758008590.0,71270112270.0,787422.395436059,1127852.2617144845
H82,외래,9112.0,552529290.0,837359460.0,60637.54280070237,91896.34108867428
H82,입원,216.0,159106730.0,221481350.0,736605.2314814815,1025376.6203703703
H83,외래,13288.0,828390940.0,1314756200.0,62341.28085490668,98943.12161348586
H83,입원,262.0,409649610.0,593276730.0,1563548.1297709923,2264415.0
H90,외래,510421.0,43522821260.0,70234022730.0,85268.476923951,137600.18245722647
H90,입원,2886.0,13308487590.0,21496348380.0,4611395.5613305615,7448492.162162162
H91,외래,321736.0,35237671810.0,60005531580.0,109523.55909814258,186505.49388318372
H91,입원,8402.0,15528796120.0,22825418280.0,1848226.1509164486,2716664.875029755
H92,외래,90801.0,2418617370.0,4345637880.0,26636.461823107675,47858.92093699409
H92,입원,515.0,224127980.0,287237550.0,435199.96116504853,557742.8155339806
H93,외래,407397.0,30383295790.0,48779882480.0,74579.08573209916,119735.49751225463
H93,입원,1739.0,2604822880.0,3687910170.0,1497885.497412306,2120707.4008050603
H94,외래,257.0,6907210.0,9033910.0,26876.303501945524,35151.40077821012
H94,입원,1.0,269160.0,391340.0,269160.0,391340.0
H95,외래,2187.0,138191070.0,241017420.0,63187.50342935528,110204.58161865569
H95,입원,59.0,190106780.0,238639200.0,3222148.813559322,4044732.2033898304
I00,외래,1376.0,102468230.0,159239250.0,74468.19040697675,115726.19912790698
I00,입원,52.0,159877740.0,212402540.0,3074571.923076923,4084664.230769231
I01,외래,128.0,5181420.0,9674740.0,40479.84375,75583.90625
I01,입원,9.0,50325700.0,60308070.0,5591744.444444444,6700896.666666667
I02,외래,26.0,1431530.0,2602810.0,55058.846153846156,100108.07692307692
I02,입원,1.0,817390.0,1077110.0,817390.0,1077110.0
I05,외래,13857.0,1700314160.0,4089294190.0,122704.34870462582,295106.74677058525
I05,입원,1047.0,20669105850.0,23572306900.0,19741266.332378224,22514142.215854824
I06,외래,1956.0,198240380.0,449877290.0,101349.88752556237,229998.6145194274
I06,입원,93.0,1614302720.0,1910085080.0,17358093.76344086,20538549.247311827
I07,외래,3872.0,516782940.0,1058415850.0,133466.66838842974,273351.2009297521
I07,입원,413.0,6587722870.0,7537532990.0,15950902.832929783,18250685.20581114
I08,외래,3227.0,374406850.0,669608230.0,116023.19491788038,207501.77564301208
I08,입원,411.0,12894924500.0,14218265050.0,31374512.165450122,34594318.85644769
I09,외래,348.0,35904730.0,87395480.0,103174.51149425287,251136.4367816092
I09,입원,18.0,184691620.0,212287760.0,10260645.555555556,11793764.444444444
I10,외래,7190574.0,876793000000.0,1165292000000.0,121936.44067914467,162058.272399394
I10,입원,36274.0,55183509100.0,74692656110.0,1521296.4961129182,2059123.783150466
I11,외래,312041.0,26615646530.0,49422931750.0,85295.35070711862,158386.0189846847
I11,입원,3731.0,8392917490.0,11081353520.0,2249508.8421334764,2970075.990351112
I12,외래,15866.0,1788084760.0,3251507410.0,112699.15290558427,204935.5483423673
I12,입원,415.0,2062688560.0,2466384450.0,4970333.879518072,5943095.0602409635
I13,외래,13786.0,1621366790.0,2352734240.0,117609.66125054403,170661.1228782823
I13,입원,195.0,905391610.0,1145494800.0,4643033.897435897,5874332.307692308
I15,외래,18285.0,1906979490.0,3312618220.0,104292.0147662018,181165.8856986601
I15,입원,688.0,1144839790.0,1489227120.0,1664011.3226744186,2164574.302325581
I20,외래,681715.0,63512359870.0,135067941620.0,93165.5601974432,198129.63132687414
I20,입원,89213.0,412263000000.0,460435000000.0,4621109.031195005,5161075.179626288
I21,외래,128173.0,13157687230.0,30618841110.0,102655.68590888877,238886.82569651955
I21,입원,30844.0,393910298570.0,428213410270.0,12771051.049474776,13883199.65860459
I22,외래,595.0,54886980.0,98252370.0,92247.02521008403,165130.03361344538
I22,입원,36.0,176306910.0,199276490.0,4897414.166666667,5535458.055555556
I23,외래,337.0,30442670.0,55223310.0,90334.33234421365,163867.3887240356
I23,입원,61.0,1729386860.0,1917166590.0,28350604.262295082,31428960.491803277
I24,외래,3257.0,292061370.0,516262640.0,89671.89745164261,158508.6398526251
I24,입원,564.0,2673673350.0,3084125960.0,4740555.585106383,5468308.439716312
I25,외래,258223.0,22527234190.0,51308830230.0,87239.45655499316,198699.69069370272
I25,입원,29335.0,167403097900.0,188111013680.0,5706599.553434464,6412511.1191409575
I26,외래,18734.0,2504684020.0,5239621490.0,133697.236041422,279685.14412298496
I26,입원,5884.0,34208617600.0,42629364590.0,5813837.11760707,7244963.390550646
I27,외래,4232.0,6210516420.0,7197798280.0,1467513.331758034,1700802.9962192816
I27,입원,973.0,11407337520.0,13053543160.0,11723882.343268242,13415768.92086331
I28,외래,829.0,96977620.0,188669680.0,116981.44752714114,227587.0687575392
I28,입원,165.0,1376042780.0,1551269720.0,8339653.212121212,9401634.666666666
I30,외래,1633.0,261267920.0,486857980.0,159992.60257195347,298137.1586037967
I30,입원,530.0,2244664880.0,2767616560.0,4235216.754716981,5221918.037735849
I31,외래,7911.0,1203163790.0,2415859470.0,152087.44659335102,305379.7838452787
I31,입원,2189.0,13266735890.0,15670874410.0,6060637.683873915,7158919.328460484
I32,외래,266.0,38864550.0,70485040.0,146107.33082706766,264981.3533834586
I32,입원,49.0,219539650.0,259449270.0,4480401.020408163,5294883.0612244895
I33,외래,2197.0,304546460.0,710274930.0,138619.23532089213,323293.0951297223
I33,입원,888.0,26235783230.0,30225933170.0,29544800.934684686,34038213.02927928
I34,외래,21820.0,2794514910.0,6265130770.0,128071.26076993583,287127.8996333639
I34,입원,1715.0,36962827920.0,41893545370.0,21552669.34110787,24427723.24781341
I35,외래,43987.0,5865062940.0,13161607640.0,133336.27980994384,299215.8510469002
I35,입원,6101.0,161254720930.0,183836958510.0,26430867.223406,30132266.597279135
I36,외래,2390.0,306995670.0,654707380.0,128450.07112970711,273936.14225941425
I36,입원,234.0,4385057170.0,4942552220.0,18739560.555555556,21122018.034188036
I37,외래,1039.0,174628780.0,305001700.0,168073.8979788258,293553.12800769974
I37,입원,96.0,2168216130.0,2349313250.0,22585584.6875,24472013.020833332
I38,외래,1185.0,126705700.0,271738140.0,106924.64135021096,229314.88607594935
I38,입원,84.0,522393790.0,637419260.0,6218973.69047619,7588324.523809524
I39,외래,330.0,37292120.0,67966000.0,113006.42424242424,205957.57575757575
I39,입원,16.0,121634900.0,143085010.0,7602181.25,8942813.125
I40,외래,1243.0,161237010.0,318380930.0,129716.01769911505,256139.1230893001
I40,입원,342.0,6113059230.0,6808373590.0,17874442.192982458,19907525.116959065
I41,외래,94.0,4693240.0,8234700.0,49928.085106382976,87603.1914893617
I41,입원,11.0,25072730.0,31530040.0,2279339.090909091,2866367.272727273
I42,외래,53453.0,17466553750.0,21557782620.0,326764.70450676297,403303.51187024114
I42,입원,7271.0,75272919060.0,84317635370.0,10352485.085957915,11596429.015266126
I43,외래,182.0,44389520.0,78507100.0,243898.46153846153,431357.6923076923
I43,입원,23.0,152486570.0,181005750.0,6629850.869565218,7869815.217391305
I44,외래,22550.0,2501894320.0,5534131790.0,110948.75033259424,245416.04390243904
I44,입원,4694.0,47887776620.0,53735751140.0,10201912.360460162,11447752.692799319
I45,외래,10437.0,766079890.0,1639081770.0,73400.39187505988,157045.2974992814
I45,입원,944.0,6462463890.0,7037791710.0,6845830.391949153,7455287.828389831
I46,외래,9075.0,2598300810.0,4917676790.0,286314.1388429752,541892.7592286501
I46,입원,17266.0,76990893070.0,92667877950.0,4459104.197266304,5367072.74122553
I47,외래,52787.0,4011935760.0,8567123450.0,76002.34451664235,162296.08521037377
I47,입원,10762.0,59377511520.0,64781060450.0,5517330.563092362,6019425.7991079725
I48,외래,275625.0,30728984420.0,68008639680.0,111488.37884807256,246743.36391836734
I48,입원,26965.0,196619052490.0,218459458980.0,7291639.254218431,8101593.138512887
I49,외래,157923.0,13732232800.0,27343389960.0,86955.242744882,173143.81033794952
I49,입원,9024.0,57085886300.0,64284841310.0,6326006.903812056,7123763.44304078
I50,외래,160947.0,19478227700.0,37501579740.0,121022.62048997496,233005.77047102462
I50,입원,34908.0,184255512490.0,227237000000.0,5278317.6489629885,6509596.654062106
I51,외래,45830.0,4502906630.0,8693509790.0,98252.38119135937,189690.37289984725
I51,입원,1080.0,5345114400.0,6328892230.0,4949180.0,5860085.398148148
I52,외래,51.0,2636080.0,4851170.0,51687.8431372549,95120.98039215687
I52,입원,3.0,17449620.0,24522830.0,5816540.0,8174276.666666667
I60,외래,32332.0,4788847240.0,10539347620.0,148114.7853519733,325972.6469132748
I60,입원,9738.0,239179486870.0,275424097430.0,24561458.910453893,28283435.759909634
I61,외래,43314.0,9072082410.0,17118690300.0,209449.194486771,395223.0295054717
I61,입원,23450.0,489471000000.0,595303000000.0,20872963.752665244,25386055.437100213
I62,외래,7962.0,1310533550.0,2540253900.0,164598.53679979904,319047.2117558402
I62,입원,4563.0,54462925410.0,65048140200.0,11935771.51216305,14255564.365548981
I63,외래,486144.0,61646378370.0,125003608120.0,126806.82754492496,257132.88268496576
I63,입원,106422.0,1241396000000.0,1558288000000.0,11664843.735317886,14642536.317678675
I64,외래,19225.0,3007130650.0,6155551360.0,156417.7191157347,320184.72613784135
I64,입원,4816.0,9790452450.0,13402933000.0,2032901.2562292358,2783001.03820598
I65,외래,155917.0,16571513460.0,35234024090.0,106284.19902897054,225979.3613909965
I65,입원,10613.0,43518235750.0,52773234330.0,4100465.0664279656,4972508.652595873
I66,외래,56400.0,7487968590.0,15542739570.0,132765.4005319149,275580.48882978724
I66,입원,4688.0,12659003160.0,16755663950.0,2700299.30887372,3574160.398890785
I67,외래,372631.0,52603903050.0,106455889380.0,141168.8857073083,285687.15265235584
I67,입원,50254.0,285320163170.0,333176000000.0,5677561.2522386275,6629840.410713575
I68,외래,3701.0,501625390.0,941377590.0,135537.7978924615,254357.63037017023
I68,입원,525.0,866758560.0,1263369260.0,1650968.6857142858,2406417.6380952382
I69,외래,34922.0,3816568870.0,6376101110.0,109288.38182234694,182581.21270259435
I69,입원,3661.0,23622542520.0,31141067070.0,6452483.616498224,8506164.181917509
I70,외래,120032.0,8896490310.0,17409169180.0,74117.6545421221,145037.73310450546
I70,입원,6123.0,44493563170.0,56899530880.0,7266627.987914421,9292753.695900703
I71,외래,38903.0,5103233450.0,11761100010.0,131178.4039791276,302318.58751253114
I71,입원,7030.0,158464312680.0,178468881480.0,22541154.008534852,25386754.12233286
I72,외래,13879.0,1547199560.0,3566602670.0,111477.74047121551,256978.36083291302
